sample_id,label,source,env,snr_db,run_tag,bin_path,fold
6315,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_8_2715.bin,train
6316,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_90_26059.bin,train
6317,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_91_26388.bin,train
6318,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_92_26520.bin,train
6319,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_93_26750.bin,train
6320,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_94_26753.bin,train
6321,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_95_27168.bin,train
6322,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_27520.bin,train
6323,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_27848.bin,train
6324,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_27991.bin,train
6325,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28124.bin,train
6326,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28245.bin,train
6327,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28367.bin,train
6328,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28456.bin,train
6329,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28556.bin,train
6330,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28630.bin,train
6331,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28711.bin,train
6332,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28799.bin,train
6333,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28887.bin,train
6334,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_28954.bin,train
6335,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29052.bin,train
6336,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29152.bin,train
6337,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29240.bin,train
6338,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29343.bin,train
6339,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29426.bin,train
6340,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29516.bin,train
6341,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29622.bin,train
6342,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29709.bin,train
6343,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29806.bin,train
6344,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_29940.bin,train
6345,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30043.bin,train
6346,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30142.bin,train
6347,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30256.bin,train
6348,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30369.bin,train
6349,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30462.bin,train
6350,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30571.bin,train
6351,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30705.bin,train
6352,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30803.bin,train
6353,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_30973.bin,train
6354,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31084.bin,train
6355,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31305.bin,train
6356,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31426.bin,train
6357,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31569.bin,train
6358,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31660.bin,train
6359,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31722.bin,train
6360,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31809.bin,train
6361,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_31881.bin,train
6362,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32004.bin,train
6363,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32140.bin,train
6364,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32304.bin,train
6365,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32386.bin,train
6366,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32529.bin,train
6367,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32607.bin,train
6368,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32717.bin,train
6369,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32868.bin,train
6370,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_32975.bin,train
6371,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33075.bin,train
6372,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33140.bin,train
6373,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33217.bin,train
6374,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33291.bin,train
6375,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33368.bin,train
6376,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33443.bin,train
6377,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33528.bin,train
6378,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33596.bin,train
6379,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33660.bin,train
6380,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33731.bin,train
6381,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33805.bin,train
6382,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33892.bin,train
6383,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_33980.bin,train
6384,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34060.bin,train
6385,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34131.bin,train
6386,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34212.bin,train
6387,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34273.bin,train
6388,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34348.bin,train
6389,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34425.bin,train
6390,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34510.bin,train
6391,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34576.bin,train
6392,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34644.bin,train
6393,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34728.bin,train
6394,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34808.bin,train
6395,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34893.bin,train
6396,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_34974.bin,train
6397,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35065.bin,train
6398,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35168.bin,train
6399,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35244.bin,train
6400,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35320.bin,train
6401,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35409.bin,train
6402,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35472.bin,train
6403,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35543.bin,train
6404,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35611.bin,train
6405,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35679.bin,train
6406,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35756.bin,train
6407,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35840.bin,train
6408,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35925.bin,train
6409,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_35998.bin,train
6410,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36091.bin,train
6411,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36184.bin,train
6412,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36242.bin,train
6413,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36303.bin,train
6414,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36411.bin,train
6415,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36474.bin,train
6416,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36549.bin,train
6417,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36639.bin,train
6418,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36722.bin,train
6419,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36793.bin,train
6420,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36857.bin,train
6421,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36919.bin,train
6422,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_36981.bin,train
6423,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37051.bin,train
6424,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37105.bin,train
6425,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37169.bin,train
6426,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37230.bin,train
6427,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37289.bin,train
6428,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37354.bin,train
6429,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_96_37440.bin,train
6430,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_99_27988.bin,train
6431,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_99_28295.bin,train
